User ID,Age,Gender,Country,Purchase Amount,Purchase Date,Product Category
12832,20.0,Male,Canada,17.23,2023-05-25,Beauty
12833,18.0,Other,France,,2022-01-20,Electronics
12834,67.0,Female,UK,164.3,2020-06-29,Electronics
12835,44.0,Female,Germany,124.51,2022-10-19,Sports
12836,64.0,Other,France,,2023-12-11,Beauty
12837,57.0,Female,Germany,75.82,2021-11-15,
12838,50.0,Male,,377.49,2020-07-10,Books
12839,37.0,Female,France,423.42,2020-04-03,Electronics
12840,31.0,Female,France,246.54,2022-06-17,Sports
12841,,Female,UK,478.48,2022-08-29,Clothing
12842,22.0,Male,USA,64.57,2021-11-01,Clothing
12843,40.0,Female,France,57.38,2023-09-12,Sports
12844,62.0,Female,Canada,104.2,2021-03-09,Clothing
12845,32.0,Female,France,491.05,2020-11-25,Beauty
12846,23.0,Other,France,211.17,2021-06-10,Electronics
12847,50.0,Other,France,462.43,2023-02-16,Sports
12848,36.0,Female,,104.99,2020-01-21,Sports
12849,30.0,Other,Canada,423.82,2020-01-21,Sports
12850,46.0,Other,UK,158.46,2020-11-11,Clothing
12851,23.0,Male,USA,368.53,2023-05-29,Home & Kitchen
12852,32.0,Other,Canada,487.36,,Clothing
12853,33.0,Other,Canada,466.85,2022-01-14,Sports
12854,41.0,Female,Germany,416.51,2022-12-24,Electronics
12855,40.0,Male,USA,29.85,2020-05-28,Beauty
12856,65.0,Male,UK,305.85,2023-04-21,Home & Kitchen
12857,27.0,,Australia,,2020-10-08,Sports
12858,58.0,Other,UK,202.67,2023-09-16,Beauty
12859,58.0,Female,Australia,366.94,2022-12-14,Clothing
12860,66.0,Male,Germany,73.37,2020-04-22,Books
12861,34.0,Male,Germany,92.5,2023-05-21,Sports
12862,,Other,Canada,323.64,2022-12-05,Electronics
12863,61.0,Male,UK,221.37,2021-03-21,Books
12864,62.0,Female,Australia,113.03,2022-12-29,Books
12865,47.0,Male,UK,145.02,2020-06-30,Clothing
12866,61.0,Female,Australia,311.36,2023-04-11,Clothing
12867,,Female,UK,364.06,2022-09-07,Beauty
12868,27.0,Female,Canada,,2020-11-05,Home & Kitchen
12869,,Other,Australia,,2023-05-17,Sports
12870,46.0,Other,UK,9.05,2022-08-06,Beauty
12871,19.0,Female,France,351.53,2023-05-31,Home & Kitchen
12872,53.0,Female,Germany,149.05,2020-12-08,
12873,36.0,Male,,241.86,2021-08-30,Books
12874,24.0,Male,Australia,287.07,,Clothing
12875,43.0,Male,Germany,282.95,2023-02-17,Books
12876,32.0,Other,Germany,389.26,2021-07-01,Sports
12877,64.0,Male,France,412.8,2020-02-03,Home & Kitchen
12878,,Female,USA,41.31,2021-01-24,Home & Kitchen
12879,20.0,Female,UK,352.99,2022-07-22,Sports
12880,55.0,Other,Australia,202.53,2020-10-15,Beauty
12881,33.0,Other,Germany,410.2,2022-08-28,Home & Kitchen
12882,19.0,Male,UK,306.4,2021-07-20,Clothing
12883,48.0,Other,UK,,2021-06-18,Clothing
12884,45.0,Female,France,334.9,2022-02-03,Home & Kitchen
12885,24.0,Female,,463.23,2021-07-09,Sports
12886,47.0,Other,Germany,46.13,2023-01-28,Books
12887,60.0,Female,Australia,249.64,2022-11-17,Home & Kitchen
12888,24.0,Other,UK,314.8,2021-07-29,Electronics
12889,53.0,Female,France,101.95,2022-03-26,Clothing
12890,,Male,Australia,327.09,2020-11-10,Electronics
12891,,Other,Australia,29.65,2022-09-05,Electronics
12892,69.0,Other,Australia,453.31,2022-03-21,Electronics
12893,,Other,Germany,382.51,2021-11-13,Home & Kitchen
12894,21.0,Female,France,470.81,2021-10-14,Home & Kitchen
12895,46.0,Male,Canada,212.12,2021-07-08,Electronics
12896,61.0,Other,USA,21.93,2023-06-17,Home & Kitchen
12897,,Female,UK,,2022-02-19,Electronics
12898,46.0,Other,UK,260.3,2021-05-18,Electronics
12899,47.0,Female,UK,468.26,2023-12-13,Beauty
12900,46.0,Male,Canada,442.12,2021-12-31,Books
12901,43.0,Female,Australia,299.07,2021-02-08,Beauty
12902,36.0,Female,Australia,366.23,2021-12-12,Books
12903,43.0,Other,USA,477.18,2020-06-02,Books
12904,54.0,Female,France,426.04,2023-10-05,Sports
12905,44.0,Other,Canada,331.12,2020-08-01,Clothing
12906,47.0,Female,Canada,272.33,2022-12-08,Home & Kitchen
12907,68.0,Male,Germany,,2023-10-14,Books
12908,47.0,Female,Australia,379.52,2021-05-12,Clothing
12909,20.0,Other,Canada,405.34,2023-10-02,Clothing
12910,60.0,Female,Canada,112.73,,Beauty
12911,24.0,Female,UK,239.64,2022-02-19,Home & Kitchen
12912,66.0,Male,Australia,386.72,2021-02-26,Beauty
12913,,Other,Germany,339.48,2020-08-31,
12914,58.0,Male,France,297.83,2021-07-07,Electronics
12915,59.0,Female,USA,,2022-06-26,Books
12916,30.0,Male,France,306.56,2021-06-08,Sports
12917,32.0,Female,Germany,308.01,2021-12-16,Home & Kitchen
12918,,Female,UK,219.05,2023-08-10,Sports
12919,46.0,Male,USA,480.35,2020-07-18,Beauty
12920,52.0,Male,,,2022-10-05,Clothing
12921,44.0,,Australia,426.1,2023-09-03,Sports
12922,,Male,,68.83,2023-05-08,
12923,25.0,Male,USA,379.61,2023-08-09,Sports
12924,49.0,Female,USA,302.93,2020-10-06,Sports
12925,37.0,Other,USA,157.6,2023-01-20,Clothing
12926,27.0,Male,,72.5,2022-12-23,Beauty
12927,30.0,Male,Germany,192.93,2023-03-13,Sports
12928,46.0,Other,Australia,223.48,,Clothing
12929,52.0,Male,Australia,74.68,2023-06-12,
12930,25.0,Female,Germany,336.71,2023-12-18,
12931,46.0,Male,UK,157.02,2023-08-30,Electronics
12932,,Female,Australia,403.99,2022-09-19,Beauty
12933,58.0,Other,France,325.93,2023-02-20,Electronics
12934,47.0,Other,UK,158.7,2020-02-22,Clothing
12935,39.0,Other,France,183.21,2022-11-16,Electronics
12936,38.0,Male,USA,471.36,2021-01-08,Electronics
12937,29.0,,Australia,474.32,,Home & Kitchen
12938,28.0,Male,France,212.09,2022-08-21,Electronics
12939,19.0,Male,France,341.19,2021-09-03,Beauty
12940,67.0,Male,USA,,2023-03-10,Sports
12941,58.0,Other,UK,497.06,2022-08-04,Books
12942,,Other,France,,2021-11-18,Electronics
12943,51.0,Male,Australia,278.98,2023-04-26,Clothing
12944,20.0,Other,UK,364.68,2021-12-18,Home & Kitchen
12945,33.0,Male,UK,97.5,2021-09-09,Home & Kitchen
12946,68.0,Other,Germany,411.84,2021-09-04,Books
12947,21.0,,Australia,,2021-09-14,Books
12948,40.0,Other,Australia,251.39,,Clothing
12949,67.0,Other,,140.79,2020-06-27,Clothing
12950,37.0,Other,USA,153.57,2022-11-03,Beauty
12951,,Male,Canada,46.67,2021-11-13,Beauty
12952,,Male,Australia,466.1,2023-07-06,Clothing
12953,35.0,Female,UK,194.02,2020-02-03,Home & Kitchen
12954,59.0,Female,Canada,85.3,2021-12-10,Home & Kitchen
12955,28.0,Female,Australia,75.47,2023-06-09,Clothing
12956,46.0,Male,USA,206.67,2023-05-01,Electronics
12957,34.0,Female,USA,317.94,2021-05-24,Beauty
12958,43.0,Female,Australia,390.0,2020-07-06,Electronics
12959,40.0,Other,Canada,462.68,2022-01-19,Clothing
12960,69.0,Female,USA,319.67,2020-11-23,Clothing
12961,65.0,Other,,213.23,2021-12-17,Home & Kitchen
12962,37.0,Male,,213.86,2023-02-02,Electronics
12963,62.0,Male,France,,2020-10-17,Beauty
12964,19.0,Other,Australia,271.33,2023-06-19,Books
12965,41.0,Female,Germany,322.2,2020-04-06,
12966,48.0,Male,France,254.19,2021-05-06,Sports
12967,44.0,Other,Australia,34.2,2022-03-11,Beauty
12968,19.0,Male,Germany,252.86,2020-04-24,Books
12969,31.0,Male,Germany,16.15,2020-11-05,Electronics
12970,21.0,Female,,94.4,2021-07-04,Home & Kitchen
12971,66.0,Male,,196.78,2023-02-07,Electronics
12972,30.0,Other,Canada,277.9,2023-04-30,Electronics
12973,,Female,Australia,96.48,2022-03-16,Books
12974,52.0,Other,Germany,141.77,2021-08-07,Clothing
12975,61.0,Other,UK,190.23,2020-04-21,
12976,25.0,Other,Germany,102.62,,Books
12977,19.0,Female,Canada,499.39,2021-07-30,Books
12978,23.0,Male,UK,403.33,2020-12-21,Books
12979,48.0,Other,Australia,406.41,2023-01-30,Sports
12980,27.0,Male,France,286.59,2020-11-10,Home & Kitchen
12981,61.0,Male,Canada,480.86,2020-07-12,Beauty
12982,38.0,Other,USA,367.44,2023-01-02,Books
12983,59.0,Male,Australia,168.78,2023-12-01,Home & Kitchen
12984,27.0,Female,Australia,307.21,2023-08-08,Home & Kitchen
12985,,Female,Australia,274.13,2023-04-22,Electronics
12986,20.0,Male,UK,,2023-10-13,Clothing
12987,49.0,Male,USA,409.77,2023-01-27,Sports
12988,37.0,Female,UK,257.23,2021-06-08,Clothing
12989,27.0,Male,France,365.68,2022-09-05,Home & Kitchen
12990,46.0,Male,UK,129.05,2021-09-02,Home & Kitchen
12991,58.0,Male,Australia,466.37,2022-03-30,Sports
12992,,Male,Germany,47.76,2022-07-14,Clothing
12993,68.0,Other,USA,496.82,2021-10-13,Electronics
12994,63.0,Male,USA,318.17,2020-07-22,Clothing
12995,51.0,Female,UK,,2021-02-08,Books
12996,54.0,Other,Germany,158.84,2023-03-09,Clothing
12997,,Other,Germany,,2023-09-03,
12998,25.0,Female,UK,392.3,2023-10-31,Sports
12999,24.0,Male,Canada,74.02,2020-08-07,Books
13000,23.0,Other,France,130.08,2023-10-04,Home & Kitchen
13001,,Other,,66.25,2023-12-17,Clothing
13002,61.0,Male,,216.19,2023-06-10,Sports
13003,35.0,Male,Germany,196.68,2020-10-26,Books
13004,68.0,Female,France,326.15,2022-10-07,Clothing
13005,59.0,Other,UK,,2023-03-01,Books
13006,46.0,Male,,446.72,2022-07-08,Electronics
13007,42.0,Male,Canada,440.79,2021-03-01,Electronics
13008,38.0,Female,Germany,324.63,2021-09-26,Sports
13009,63.0,Other,Canada,138.95,,Electronics
13010,20.0,Male,,195.12,2022-09-04,Home & Kitchen
13011,35.0,Female,Germany,128.81,2020-08-21,Clothing
13012,41.0,Other,Australia,71.87,2020-03-30,Books
13013,64.0,Other,Canada,220.84,2022-09-30,Books
13014,55.0,Other,UK,449.28,2022-01-28,Beauty
13015,27.0,Other,UK,373.2,2021-10-21,
13016,44.0,Female,,492.49,2022-01-24,Books
13017,29.0,Male,UK,101.43,2023-12-11,Books
13018,24.0,Other,UK,252.77,2021-03-27,Clothing
13019,34.0,Other,France,397.56,2022-07-20,Sports
13020,18.0,Male,USA,232.93,2020-02-17,Beauty
13021,67.0,Other,Germany,180.75,2020-08-10,
13022,43.0,Other,UK,408.86,,Electronics
13023,,Male,France,,2021-04-10,Electronics
13024,68.0,Male,,456.92,2022-12-19,Beauty
13025,50.0,Other,Canada,,2023-07-27,Sports
13026,54.0,Male,Australia,448.74,,Books
13027,,Female,UK,142.84,2023-09-06,Books
13028,48.0,Female,Germany,148.33,2021-11-09,
13029,,Other,France,,2023-01-05,Sports
13030,18.0,Other,,260.33,2021-04-15,Electronics
13031,,Male,Australia,212.02,2022-09-15,Books
13032,29.0,Male,France,431.76,2022-04-08,Beauty
13033,36.0,Other,France,398.81,2023-01-29,Books
13034,42.0,Other,France,158.38,2021-06-23,Beauty
13035,49.0,Female,France,,2023-07-10,
13036,29.0,Male,,218.36,,Home & Kitchen
13037,30.0,Other,,,2021-04-24,Clothing
13038,45.0,Other,,375.33,2020-03-13,Sports
13039,,Male,Germany,94.92,2021-08-04,Clothing
13040,68.0,Male,Germany,467.4,2021-12-19,Sports
13041,23.0,Other,Canada,201.9,2021-06-25,Clothing
13042,25.0,Other,USA,313.02,2023-12-08,Home & Kitchen
13043,21.0,Other,Australia,410.06,2021-10-17,Clothing
13044,22.0,Male,UK,94.25,2022-01-27,Books
13045,42.0,Other,Canada,,2022-02-18,Clothing
13046,39.0,,USA,122.52,2023-05-21,Clothing
13047,45.0,,Australia,257.29,2022-02-09,Electronics
13048,56.0,,Canada,291.82,2020-03-07,Sports
13049,40.0,Female,Australia,88.72,2023-12-16,Clothing
13050,21.0,Male,Germany,292.51,2022-05-03,Beauty
13051,69.0,Other,Germany,230.18,2021-01-05,Books
13052,21.0,Other,,263.39,2020-12-29,
13053,64.0,Male,Germany,,2021-02-03,
13054,38.0,Male,Canada,244.48,2022-04-29,Home & Kitchen
13055,54.0,Male,Australia,240.69,2020-09-16,Sports
13056,58.0,Other,UK,237.85,2022-12-04,Books
13057,19.0,Female,Australia,313.44,2022-06-16,Home & Kitchen
13058,24.0,Male,Germany,186.92,2023-08-03,Home & Kitchen
13059,66.0,Other,Australia,401.67,2023-09-14,Electronics
13060,33.0,Male,USA,146.59,2020-11-10,Beauty
13061,34.0,Other,Australia,153.28,2022-06-25,Clothing
13062,37.0,,Canada,296.43,2023-12-13,Beauty
13063,40.0,Other,USA,133.65,2023-08-21,Beauty
13064,51.0,Male,France,49.52,2022-07-28,Electronics
13065,,Female,France,106.76,2020-08-16,Clothing
13066,51.0,Male,Australia,457.26,2022-01-19,Electronics
13067,50.0,Male,UK,10.3,2023-04-24,
13068,,Female,Canada,71.06,2020-04-27,Clothing
13069,19.0,Male,UK,,2020-05-05,Books
13070,40.0,Female,,490.03,2022-09-12,Home & Kitchen
13071,58.0,,,345.65,2020-05-11,Sports
13072,39.0,Female,USA,461.56,2023-03-30,Home & Kitchen
13073,51.0,Female,UK,428.34,2020-12-11,Books
13074,,,France,242.59,2020-03-24,Electronics
13075,,Female,Canada,170.09,2020-02-11,Clothing
13076,,Female,UK,317.96,2021-03-10,Electronics
13077,59.0,Other,Australia,269.11,2023-04-04,Beauty
13078,46.0,Male,USA,,2023-12-21,Electronics
13079,,Male,Australia,478.86,2020-02-17,Clothing
13080,34.0,Female,Canada,287.27,2022-12-01,Electronics
13081,26.0,Male,Australia,437.87,2020-07-03,Beauty
13082,,,France,368.64,2023-06-09,Books
13083,53.0,Female,France,173.71,2021-02-04,Beauty
13084,,,Germany,451.07,2023-03-06,Sports
13085,33.0,Male,Canada,396.26,2023-06-10,Clothing
13086,53.0,Female,UK,217.75,2023-10-23,Electronics
13087,65.0,Other,France,421.04,2023-11-17,Clothing
13088,68.0,Male,,139.42,2022-08-28,Beauty
13089,,Other,UK,336.99,2021-05-16,Electronics
13090,48.0,Female,USA,61.72,,Books
13091,,Other,Australia,,2023-02-08,Home & Kitchen
13092,27.0,Other,UK,366.07,2020-09-17,Sports
13093,33.0,Female,Germany,80.52,2022-12-23,Sports
13094,21.0,Male,Canada,15.56,2021-11-22,Clothing
13095,39.0,Male,Canada,197.98,2021-05-14,
13096,30.0,Other,USA,339.26,2022-12-19,Electronics
13097,33.0,Other,Germany,145.16,2023-01-17,Beauty
13098,69.0,Other,Australia,486.76,2020-12-21,Books
13099,,Other,Germany,467.67,,Beauty
13100,23.0,Male,Canada,300.98,2021-10-07,Books
13101,43.0,Female,Germany,161.22,2022-05-05,Beauty
13102,28.0,Female,Australia,448.65,,Clothing
13103,41.0,Female,France,402.72,2020-01-18,Electronics
13104,46.0,,UK,,2021-01-02,Sports
13105,20.0,Other,UK,240.78,2023-07-04,Electronics
13106,,Female,Canada,490.7,2020-08-08,Sports
13107,27.0,Male,Canada,229.68,2020-09-29,Electronics
13108,18.0,Female,Australia,466.79,2022-08-22,Sports
13109,,Male,Germany,488.76,2023-11-01,Sports
13110,60.0,Other,Australia,196.74,2023-06-24,Books
13111,43.0,Female,USA,482.46,2023-11-14,
13112,29.0,Female,Canada,73.28,2023-06-24,Home & Kitchen
13113,31.0,,,,2020-06-21,Beauty
13114,,Male,Canada,141.89,2023-09-13,Clothing
13115,25.0,Female,,,2020-05-02,Beauty
13116,60.0,Female,Australia,94.61,2021-04-11,Home & Kitchen
13117,21.0,Male,Germany,173.39,2021-09-27,Clothing
13118,45.0,Female,France,56.31,2022-03-26,Books
13119,,Female,Canada,217.85,2021-11-20,Clothing
13120,27.0,Other,France,414.6,2023-06-08,Home & Kitchen
13121,68.0,Male,Australia,299.55,2023-08-28,Sports
13122,53.0,Female,Germany,406.03,2021-10-10,Clothing
13123,19.0,Female,Australia,72.18,2023-04-28,Home & Kitchen
13124,43.0,Other,USA,202.72,2021-05-15,Home & Kitchen
13125,67.0,Female,UK,24.46,2023-08-03,Sports
13126,31.0,Other,UK,188.14,2020-11-16,Electronics
13127,33.0,Female,Australia,309.18,2020-03-01,Home & Kitchen
13128,60.0,Other,UK,286.59,2023-03-07,Books
13129,59.0,Male,UK,34.86,2020-05-05,Beauty
13130,,Male,Germany,35.72,2020-07-10,Sports
13131,63.0,Female,UK,156.01,2023-05-22,Electronics
13132,39.0,Female,Germany,386.84,2020-07-11,Sports
13133,21.0,Other,USA,15.19,,Beauty
13134,36.0,Other,Canada,309.88,2022-11-12,Clothing
13135,,Male,Canada,95.93,2022-01-12,
13136,56.0,Female,,472.44,2021-01-17,Home & Kitchen
13137,26.0,Other,Germany,217.96,2023-03-25,Sports
13138,36.0,Male,Germany,28.7,2023-01-21,Clothing
13139,33.0,Male,Germany,358.25,2022-04-05,Beauty
13140,42.0,Other,USA,244.88,2021-12-04,Sports
13141,65.0,Female,France,441.21,2021-08-31,Books
13142,35.0,Male,Germany,327.65,2023-02-27,
13143,40.0,Other,,347.8,2023-12-21,Home & Kitchen
13144,38.0,Male,Canada,384.79,,Books
13145,28.0,Female,Australia,213.08,2020-01-12,Electronics
13146,56.0,Other,UK,397.31,2020-12-13,Beauty
13147,58.0,,UK,30.06,2022-03-13,Home & Kitchen
13148,21.0,Female,USA,383.94,2020-03-14,Beauty
13149,42.0,Male,UK,319.97,,Sports
13150,49.0,Female,France,,2022-06-07,Electronics
13151,47.0,Male,Canada,162.48,2020-07-15,Electronics
13152,62.0,Other,USA,61.49,2020-07-09,Sports
13153,43.0,,UK,325.36,2022-07-25,Beauty
13154,53.0,Male,UK,238.48,2022-12-23,Books
13155,68.0,Male,Australia,112.83,2021-10-12,Electronics
13156,51.0,Male,Canada,26.47,2021-05-08,Home & Kitchen
13157,26.0,Female,,,,Clothing
13158,29.0,Other,Canada,67.52,,Electronics
13159,19.0,Other,USA,465.06,2020-09-16,Books
13160,55.0,Female,UK,79.56,2020-06-17,Sports
13161,22.0,Male,Canada,20.85,,Home & Kitchen
13162,22.0,Other,Canada,134.71,2023-03-14,Clothing
13163,69.0,Female,France,91.6,,Electronics
13164,39.0,Male,Australia,396.66,2020-02-24,Books
13165,22.0,Other,Canada,148.22,2021-09-25,Clothing
13166,21.0,Male,USA,126.39,2021-06-22,Clothing
13167,26.0,Female,France,497.43,2021-11-17,Home & Kitchen
13168,46.0,Other,Canada,,2020-05-15,Home & Kitchen
13169,39.0,Male,Canada,47.07,2023-10-27,Electronics
13170,44.0,Male,,156.28,2022-11-12,Electronics
13171,27.0,Male,,205.52,2021-06-21,Clothing
13172,33.0,Female,Canada,381.41,,Books
13173,59.0,Male,Germany,,2020-06-08,Clothing
13174,59.0,Other,Australia,383.02,2021-06-01,Beauty
13175,68.0,Other,UK,364.69,2023-11-01,Books
13176,,Male,Canada,495.77,2020-11-10,Home & Kitchen
13177,23.0,Female,UK,383.86,2021-11-20,Books
13178,66.0,Other,USA,74.07,2021-12-08,Books
13179,22.0,Other,UK,233.46,,Home & Kitchen
13180,23.0,Other,France,254.23,2020-09-20,Sports
13181,64.0,Male,Canada,155.88,2022-07-30,Beauty
13182,42.0,Other,UK,86.32,2020-12-05,Clothing
13183,68.0,Male,Germany,357.31,2021-04-06,Electronics
13184,67.0,Male,USA,142.36,2023-03-30,Books
13185,,Male,USA,,2020-11-09,
13186,57.0,Male,UK,,,Beauty
13187,65.0,Male,France,255.59,2020-05-10,Electronics
13188,49.0,Other,USA,171.84,2020-03-19,Clothing
13189,68.0,Male,UK,208.82,2021-10-28,Sports
13190,69.0,Male,UK,367.37,2020-03-05,Sports
13191,52.0,,USA,442.49,,Beauty
13192,27.0,Male,UK,256.83,,Beauty
13193,51.0,Male,UK,307.07,2022-08-05,Sports
13194,53.0,,Australia,432.88,2022-08-04,Sports
13195,23.0,,Germany,75.9,,Home & Kitchen
13196,60.0,Male,UK,85.29,2020-02-21,Electronics
13197,63.0,Male,,182.82,2022-08-01,Electronics
13198,33.0,Other,Australia,157.99,2022-04-05,
13199,36.0,Other,UK,493.25,2022-11-15,Beauty
13200,51.0,Female,,284.23,2022-11-16,Beauty
13201,42.0,Other,USA,,2023-07-27,Home & Kitchen
13202,48.0,Other,,291.47,2020-12-02,Clothing
13203,66.0,Male,Australia,438.2,2020-05-18,Books
13204,58.0,Female,France,125.56,2021-01-26,Sports
13205,34.0,Male,Canada,257.93,2020-08-21,Sports
13206,,Female,France,139.13,2021-03-07,Home & Kitchen
13207,47.0,,Canada,391.39,2020-10-14,Sports
13208,56.0,Other,Canada,389.67,,Home & Kitchen
13209,48.0,Other,France,478.93,2023-02-03,Books
13210,36.0,Female,Germany,226.18,,Electronics
13211,52.0,Male,France,83.53,2021-05-18,Sports
13212,46.0,Male,,448.72,2021-09-24,Clothing
13213,18.0,Other,USA,445.85,2021-09-07,Home & Kitchen
13214,21.0,Other,France,121.16,2023-04-15,Beauty
13215,45.0,Female,Germany,141.75,2021-10-14,Books
13216,,Other,France,160.14,2023-11-08,Clothing
13217,43.0,Female,Germany,228.62,2020-10-24,Electronics
13218,57.0,Female,USA,415.38,2023-07-13,Clothing
13219,36.0,Female,UK,,2023-03-23,Home & Kitchen
13220,23.0,Female,Germany,351.69,2022-03-04,Sports
13221,18.0,Other,Germany,179.64,,Electronics
13222,25.0,Female,Australia,101.85,2022-07-07,Home & Kitchen
13223,50.0,Other,Germany,172.53,2022-07-28,Books
13224,68.0,Female,USA,268.97,2023-01-04,Clothing
13225,60.0,,Canada,461.1,2023-04-09,Clothing
13226,38.0,Female,Germany,,2022-01-29,Electronics
13227,41.0,Other,USA,305.51,,Electronics
13228,42.0,Male,Australia,58.83,2022-04-23,Books
13229,64.0,Female,Australia,,2020-04-09,Books
13230,60.0,Female,UK,69.08,2020-09-30,Electronics
13231,36.0,,Germany,52.3,2020-10-24,Home & Kitchen
13232,46.0,Male,,290.3,2020-07-30,Home & Kitchen
13233,27.0,Female,USA,229.04,2022-10-22,Electronics
13234,29.0,Other,,7.47,2022-08-13,Clothing
13235,,Female,Canada,178.78,2020-10-15,Beauty
13236,24.0,Other,UK,68.05,2020-07-27,Sports
13237,34.0,Male,Canada,494.12,2021-09-03,Books
13238,27.0,Other,France,232.78,2021-11-27,
13239,48.0,Female,France,215.93,2021-03-21,
13240,23.0,Male,France,323.87,2020-07-09,Clothing
13241,34.0,Male,UK,181.76,2022-04-20,Books
13242,,Female,France,359.18,2021-11-01,Home & Kitchen
13243,54.0,Female,USA,452.87,,Home & Kitchen
13244,35.0,Male,USA,251.95,2022-11-11,Clothing
13245,43.0,Other,,194.55,2020-09-29,Clothing
13246,66.0,Other,Canada,263.34,2023-02-28,Home & Kitchen
13247,33.0,Other,Canada,303.76,2020-10-15,Home & Kitchen
13248,25.0,Female,UK,424.61,2020-07-10,Sports
13249,41.0,Male,Canada,200.27,2020-09-22,Clothing
13250,30.0,Other,Germany,30.46,,Beauty
13251,46.0,Male,Canada,317.21,2020-08-30,Clothing
13252,49.0,Other,USA,,2021-11-08,Sports
13253,41.0,Male,Australia,427.85,2022-09-18,Clothing
13254,33.0,Female,,,2021-11-11,
13255,28.0,Female,UK,92.37,2020-07-30,Books
13256,49.0,Female,Canada,375.57,2021-12-01,Electronics
13257,23.0,Other,UK,,2022-06-29,Beauty
13258,52.0,Female,Germany,249.49,2022-03-30,Clothing
13259,50.0,Female,France,188.6,2020-01-08,
13260,35.0,Female,Germany,453.12,2021-08-08,Home & Kitchen
13261,54.0,Male,USA,,2020-03-18,Clothing
13262,30.0,Male,Australia,395.5,2022-06-10,Home & Kitchen
13263,27.0,Male,Germany,,2021-11-29,
13264,54.0,Male,Germany,352.37,2023-05-22,Electronics
13265,43.0,Male,USA,150.42,2023-04-17,Books
13266,,Male,USA,,2021-07-24,Home & Kitchen
13267,34.0,Male,France,337.51,2022-11-18,Books
13268,18.0,Female,France,,2021-08-27,Home & Kitchen
13269,42.0,Female,Canada,121.58,2020-03-02,Electronics
13270,51.0,Other,UK,,,Home & Kitchen
13271,,Female,USA,140.0,2021-03-03,Electronics
13272,27.0,Male,Germany,,,Clothing
13273,37.0,Male,Germany,325.6,2021-04-27,Home & Kitchen
13274,24.0,Other,France,363.52,2022-04-09,Books
13275,33.0,Female,UK,,2022-12-27,Sports
13276,54.0,Female,USA,,2022-02-03,Books
13277,46.0,Other,France,,,Beauty
13278,,Male,UK,,2020-01-17,Sports
13279,34.0,Male,USA,402.7,2022-08-02,Books
13280,65.0,Male,Germany,213.3,,Home & Kitchen
13281,37.0,Male,Germany,422.98,,Clothing
13282,43.0,Other,France,223.64,2020-09-04,Beauty
13283,65.0,Female,UK,69.41,2023-11-20,Home & Kitchen
13284,36.0,Male,Germany,173.84,2020-06-05,Electronics
13285,64.0,Female,UK,403.34,,Clothing
13286,29.0,Female,France,478.12,2023-09-03,Beauty
13287,38.0,Male,Canada,491.87,2020-04-07,Home & Kitchen
13288,59.0,Male,UK,321.35,2023-01-06,Clothing
13289,51.0,Male,Australia,241.78,2021-06-22,Electronics
13290,24.0,Female,UK,85.22,2020-10-22,Beauty
13291,62.0,Other,France,55.75,,Sports
13292,52.0,Male,Australia,261.66,2021-02-03,Beauty
13293,32.0,Female,Canada,365.25,2020-01-13,Clothing
13294,18.0,Female,Germany,165.34,2021-03-13,Clothing
13295,43.0,Male,USA,338.96,2023-11-23,Electronics
13296,52.0,Other,France,287.55,,Beauty
13297,42.0,Male,USA,470.67,2021-02-03,Home & Kitchen
13298,59.0,Male,,108.73,2022-12-03,Sports
13299,32.0,,Australia,297.57,2023-10-27,Clothing
13300,,Male,Canada,209.83,,Clothing
13301,23.0,Male,UK,134.48,2022-09-30,Clothing
13302,69.0,Other,USA,181.86,2021-07-12,Clothing
13303,32.0,Female,USA,150.79,2021-04-29,Beauty
13304,41.0,Female,Canada,266.19,2021-02-20,
13305,38.0,Female,Australia,,2023-01-12,Clothing
13306,24.0,Female,USA,433.44,,Sports
13307,46.0,Female,Germany,391.75,2021-04-27,Electronics
13308,49.0,Male,Canada,154.75,2023-08-12,Beauty
13309,49.0,Other,UK,466.01,2022-04-18,Clothing
13310,22.0,Female,UK,434.83,2020-04-15,Beauty
13311,21.0,Other,UK,314.8,2023-05-17,Sports
13312,39.0,Female,USA,14.22,2022-03-01,Books
13313,35.0,Male,Canada,108.52,2022-03-22,Books
13314,52.0,,UK,395.71,2022-04-29,Sports
13315,34.0,Female,Canada,229.61,2020-06-18,Clothing
13316,67.0,Other,USA,67.35,2022-02-18,Clothing
13317,67.0,Other,Germany,207.09,,Electronics
13318,41.0,Male,Germany,,2020-12-15,Clothing
13319,19.0,Other,Germany,446.82,,Electronics
13320,30.0,Other,,445.18,2023-01-09,Clothing
13321,32.0,Other,UK,196.6,2021-03-24,Beauty
13322,22.0,Male,USA,73.01,2021-09-23,Home & Kitchen
13323,20.0,Male,Canada,182.62,2023-01-29,Home & Kitchen
13324,54.0,Male,Germany,68.73,2023-10-24,Sports
13325,54.0,Other,Canada,155.5,2022-02-03,Beauty
13326,,,,386.73,2023-07-12,
13327,20.0,Male,France,149.51,2020-07-20,Books
13328,52.0,,France,274.38,2023-02-15,Books
13329,69.0,Other,USA,63.84,2023-02-20,Electronics
13330,,Female,UK,,2022-11-14,Books
13331,45.0,Male,Australia,24.62,2021-01-03,Clothing
13332,47.0,Male,Canada,276.34,2021-01-19,Electronics
13333,35.0,Other,USA,177.07,2020-09-30,Beauty
