Customer ID,Gender,Region,Age,Product Name,Category,Unit Price,Quantity,Total Price,Shipping Fee,Shipping Status,Order Date
CUST0150,Male,West,63.0,Mouse,Accessories,62.191212249733034,5,150,10.81,Delivered,2023-07-01
CUST0300,Male,East,66.0,Smartwatch,Wearables,200.0,4,800,16.99,Returned,2023-10-15
CUST0066,Female,North,37.0,Monitor,Electronics,300.0,3,900,17.15,In Transit,2024-01-03
CUST0255,Male,South,39.0,Laptop,Electronics,1500.0,2,3000,11.24,Returned,2023-11-16
CUST0154,Female,North,31.0,Monitor,Electronics,300.0,2,600,5.84,In Transit,2023-08-19
CUST0112,Female,West,33.0,Smartphone,Electronics,800.0,2,1600,7.61,Returned,2023-12-08
CUST0130,Male,East,68.0,Headphones,Accessories,100.0,4,400,14.97,Returned,2023-12-09
CUST0061,Female,South,35.0,Monitor,Electronics,300.0,1,300,15.16,Returned,2023-10-25
CUST0046,Male,East,22.0,Laptop,Electronics,1500.0,2,3000,15.58,Delivered,2023-12-16
CUST0200,Female,North,68.0,Laptop,Electronics,1500.0,1,1500,5.57,Delivered,2023-08-06
CUST0001,Male,East,38.0,Laptop,Electronics,1500.0,4,6000,11.28,Returned,2023-04-26
CUST0101,Female,West,53.0,Smartphone,Electronics,800.0,4,3200,14.35,Delivered,2023-06-27
CUST0113,Female,West,38.0,Keyboard,Accessories,50.0,4,200,19.17,Returned,2023-01-26
CUST0076,Male,South,26.0,Mouse,Accessories,30.0,1,30,10.22,Delivered,2023-10-26
CUST0120,Male,North,35.0,Keyboard,Accessories,50.0,3,150,12.89,In Transit,2023-01-30
CUST0265,Female,North,38.0,Keyboard,Accessories,50.0,4,200,7.52,In Transit,2023-05-29
CUST0214,Female,South,45.0,Monitor,Electronics,300.0,2,600,9.09,In Transit,2023-10-02
CUST0058,Male,North,42.0,Monitor,Electronics,300.0,4,1200,5.56,In Transit,2023-06-06
CUST0288,Male,North,,Smartwatch,Wearables,200.0,2,400,19.66,Returned,2023-01-31
CUST0210,Male,South,30.0,Monitor,Electronics,300.0,1,300,11.26,Returned,2023-12-31
CUST0116,Male,South,20.0,Mouse,Accessories,30.0,1,30,5.41,In Transit,2023-01-05
CUST0059,Female,South,18.0,Laptop,Electronics,1500.0,2,3000,10.13,Delivered,2023-06-10
CUST0239,Female,South,35.0,Smartphone,Electronics,800.0,4,3200,7.74,Delivered,2023-05-26
CUST0099,Male,West,,Smartwatch,Wearables,200.0,1,200,8.28,In Transit,2023-10-06
CUST0018,Female,South,38.0,Monitor,Electronics,300.0,2,600,17.38,Delivered,2023-04-16
CUST0028,Male,West,50.0,Keyboard,Accessories,50.0,4,200,11.39,Delivered,2023-01-17
CUST0159,Male,South,18.0,Laptop,Electronics,1500.0,3,4500,18.83,In Transit,2023-03-22
CUST0053,Female,South,25.0,Smartwatch,Wearables,200.0,1,200,6.96,Returned,2023-11-20
CUST0015,Male,North,58.0,Laptop,Electronics,1500.0,5,7500,6.21,,2023-07-21
CUST0045,Male,East,21.0,Headphones,Accessories,100.0,4,400,18.3,Delivered,2023-07-26
CUST0156,Male,West,57.0,Laptop,Electronics,1500.0,5,7500,7.57,Returned,2023-05-18
CUST0238,Male,East,26.0,Monitor,Electronics,621.9121224973303,2,600,7.02,In Transit,2024-01-03
CUST0116,Male,West,20.0,Monitor,Electronics,300.0,2,600,11.06,,2023-08-12
CUST0239,Female,East,35.0,Mouse,Accessories,30.0,5,150,13.08,Delivered,2023-08-16
CUST0268,Female,South,21.0,Mouse,Accessories,30.0,3,90,10.49,Delivered,2023-08-11
CUST0086,Male,West,26.0,Monitor,Electronics,300.0,2,600,12.94,,2023-01-02
CUST0087,Female,North,49.0,Laptop,Electronics,1500.0,2,3000,11.24,In Transit,2023-07-28
CUST0077,Female,North,,Monitor,Electronics,621.9121224973303,3,900,14.86,In Transit,2023-04-27
CUST0122,Male,East,68.0,Keyboard,Accessories,50.0,2,100,11.09,,2023-08-16
CUST0242,Male,South,58.0,Smartwatch,Wearables,200.0,5,1000,10.84,In Transit,2023-10-22
CUST0079,Female,North,26.0,Laptop,Electronics,1500.0,4,6000,5.57,In Transit,2023-08-24
CUST0216,Male,East,53.0,Mouse,Accessories,30.0,2,60,8.58,Returned,2023-10-27
CUST0016,Female,West,,Keyboard,Accessories,50.0,3,150,10.05,In Transit,2023-11-26
CUST0196,Male,South,37.0,Smartwatch,Wearables,200.0,2,400,18.38,Delivered,2023-02-17
CUST0148,Male,South,67.0,Monitor,Electronics,300.0,3,900,19.76,Delivered,2023-11-09
CUST0295,Female,West,26.0,Mouse,Accessories,30.0,1,30,13.87,In Transit,2023-06-10
CUST0048,Male,East,34.0,Smartwatch,Wearables,200.0,3,600,16.93,In Transit,2023-04-13
CUST0115,Female,South,53.0,Mouse,Accessories,30.0,3,90,6.18,Delivered,2023-04-25
CUST0264,Female,East,,Smartphone,Electronics,800.0,4,3200,17.44,Delivered,2023-03-03
CUST0216,Male,South,53.0,Monitor,Electronics,300.0,3,900,12.14,Returned,2023-03-14
CUST0029,Male,South,66.0,Monitor,Electronics,300.0,1,300,17.09,In Transit,2023-04-03
CUST0180,Male,South,68.0,Keyboard,Accessories,50.0,1,50,11.23,Delivered,2023-04-02
CUST0184,Female,East,54.0,Smartphone,Electronics,800.0,5,4000,5.41,Returned,2023-07-08
CUST0290,Male,,37.0,Headphones,Accessories,100.0,5,500,6.55,Returned,2023-04-20
CUST0228,Female,East,25.0,Smartwatch,Wearables,200.0,2,400,6.46,In Transit,2023-10-19
CUST0243,Male,West,58.0,Monitor,Electronics,300.0,4,1200,14.16,,2023-05-14
CUST0242,Female,North,58.0,Smartwatch,Wearables,200.0,3,600,14.74,Returned,2023-09-29
CUST0142,Male,South,32.0,Laptop,Electronics,1500.0,1,1500,6.92,In Transit,2023-12-26
CUST0131,Male,East,67.0,Mouse,Accessories,30.0,1,30,13.84,Delivered,2023-06-08
CUST0126,Male,North,66.0,Keyboard,Accessories,50.0,4,200,10.69,Delivered,2023-06-03
CUST0265,Male,West,38.0,Headphones,Accessories,100.0,3,300,8.2,Returned,2023-11-30
CUST0003,Male,North,63.0,Mouse,Accessories,30.0,3,90,9.04,Delivered,2023-02-14
CUST0212,Male,West,62.0,Keyboard,Accessories,50.0,2,100,8.68,In Transit,2023-07-02
CUST0106,Female,West,50.0,Smartphone,Electronics,800.0,1,800,7.34,In Transit,2023-06-13
CUST0118,Male,West,23.0,Monitor,Electronics,300.0,4,1200,11.76,Returned,2023-03-28
CUST0126,Male,East,66.0,Headphones,Accessories,100.0,5,500,5.4,Returned,2023-12-24
CUST0292,Male,South,21.0,Mouse,Accessories,30.0,4,120,13.68,Delivered,2023-05-24
CUST0291,Female,South,49.0,Monitor,Electronics,300.0,3,900,15.81,In Transit,2023-05-21
CUST0085,Female,North,18.0,Keyboard,Accessories,50.0,5,250,16.0,Delivered,2023-01-05
CUST0166,Female,West,29.0,Mouse,Accessories,30.0,4,120,11.36,Returned,2023-11-19
CUST0040,Female,East,,Keyboard,Accessories,50.0,5,250,10.46,Returned,2023-08-02
CUST0295,Male,North,,Monitor,Electronics,300.0,1,300,9.06,Returned,2023-06-16
CUST0059,Female,South,18.0,Mouse,Accessories,30.0,3,90,8.3,,2023-02-06
CUST0281,Female,East,44.0,Headphones,Accessories,100.0,3,300,13.94,In Transit,2023-09-28
CUST0019,Male,South,69.0,Smartphone,Electronics,800.0,4,3200,19.42,Delivered,2023-11-07
CUST0004,Male,North,65.0,Keyboard,Accessories,50.0,5,250,5.92,Returned,2023-04-04
CUST0279,Female,West,59.0,Smartphone,Electronics,800.0,5,4000,15.22,Delivered,2023-11-24
CUST0069,Female,East,66.0,Headphones,Accessories,100.0,2,200,8.65,In Transit,2023-09-19
CUST0004,Male,North,65.0,Monitor,Electronics,300.0,3,900,9.31,In Transit,2023-02-14
CUST0060,Male,South,41.0,Keyboard,Accessories,50.0,3,150,5.55,Delivered,2023-03-13
CUST0154,Male,North,31.0,Mouse,Accessories,30.0,1,30,9.26,Returned,2023-08-24
CUST0259,Male,East,59.0,Monitor,Electronics,300.0,3,900,19.36,Delivered,2023-05-01
CUST0203,Female,East,,Laptop,Electronics,1500.0,5,7500,16.44,In Transit,2023-09-23
CUST0241,Female,West,27.0,Smartphone,Electronics,800.0,4,3200,13.94,In Transit,2023-02-03
CUST0004,Female,West,65.0,Smartphone,Electronics,800.0,5,4000,15.8,Returned,2023-12-29
CUST0031,Male,West,67.0,Smartphone,Electronics,800.0,3,2400,7.05,In Transit,2023-12-14
CUST0144,Male,West,54.0,Mouse,Accessories,30.0,4,120,14.5,Delivered,2023-02-13
CUST0031,Female,East,67.0,Mouse,Accessories,30.0,2,60,12.54,,2023-03-26
CUST0218,Male,East,36.0,Smartphone,Electronics,800.0,2,1600,16.62,In Transit,2023-08-03
CUST0234,Male,South,44.0,Laptop,Electronics,1500.0,5,7500,18.67,Returned,2023-09-12
CUST0050,Female,West,40.0,Laptop,Electronics,1500.0,1,1500,13.51,Delivered,2023-07-21
CUST0140,Male,South,50.0,Mouse,Accessories,30.0,3,90,12.43,Delivered,2023-01-05
CUST0044,Male,South,30.0,Smartwatch,Wearables,200.0,4,800,13.9,Returned,2023-06-28
CUST0202,Male,South,56.0,Smartwatch,Wearables,200.0,3,600,19.03,In Transit,2024-01-03
CUST0093,Female,North,66.0,Monitor,Electronics,300.0,5,1500,18.92,Delivered,2023-05-03
CUST0258,Female,West,39.0,Monitor,Electronics,300.0,1,300,9.04,Delivered,2023-07-23
CUST0133,Female,East,47.0,Smartwatch,Wearables,200.0,1,200,12.27,In Transit,2023-12-13
CUST0271,Male,South,46.0,Keyboard,Accessories,50.0,5,250,19.63,In Transit,2023-05-22
CUST0121,Female,North,66.0,Keyboard,Accessories,50.0,3,150,10.21,Returned,2023-12-12
CUST0028,Male,East,50.0,Monitor,Electronics,300.0,4,1200,14.64,In Transit,2023-01-28
CUST0125,Male,East,,Smartwatch,Wearables,200.0,3,600,6.36,Returned,2023-11-28
CUST0137,Female,East,19.0,Monitor,Electronics,300.0,3,900,9.79,Delivered,2023-12-02
CUST0240,Male,West,39.0,Keyboard,Accessories,50.0,1,50,6.14,Delivered,2023-05-29
CUST0268,Male,East,21.0,Monitor,Electronics,300.0,4,1200,10.03,In Transit,2023-05-16
CUST0066,Female,South,37.0,Headphones,Accessories,100.0,3,300,9.91,In Transit,2023-08-01
CUST0068,Male,South,64.0,Mouse,Accessories,30.0,1,30,19.22,In Transit,2023-07-31
CUST0221,Male,North,,Keyboard,Accessories,50.0,3,150,10.81,In Transit,2023-07-11
CUST0266,Male,North,29.0,Laptop,Electronics,1500.0,2,3000,16.23,Delivered,2023-01-26
CUST0129,Male,South,,Smartphone,Electronics,800.0,5,4000,15.97,Delivered,2023-11-14
CUST0113,Male,South,38.0,Monitor,Electronics,300.0,5,1500,19.39,Returned,2023-02-26
CUST0240,Male,West,39.0,Smartphone,Electronics,800.0,3,2400,9.92,In Transit,2023-07-26
CUST0003,Male,South,63.0,Smartwatch,Wearables,200.0,4,800,10.23,In Transit,2023-06-07
CUST0272,Female,South,52.0,Smartphone,Electronics,800.0,1,800,10.65,Delivered,2023-05-29
CUST0276,Male,South,66.0,Monitor,Electronics,300.0,5,1500,8.06,Delivered,2023-06-11
CUST0209,Male,North,63.0,Keyboard,Accessories,50.0,5,250,5.88,Delivered,2023-02-12
CUST0014,Male,South,20.0,Monitor,Electronics,300.0,1,300,7.32,Returned,2023-12-18
CUST0186,Male,South,55.0,Smartphone,Electronics,800.0,1,800,18.74,Returned,2023-07-17
CUST0198,Male,East,56.0,Laptop,Electronics,1500.0,2,3000,19.05,Returned,2023-05-20
CUST0043,Male,North,22.0,Keyboard,Accessories,50.0,4,200,11.99,Delivered,2023-01-04
CUST0071,Male,East,46.0,Monitor,Electronics,300.0,1,300,6.17,In Transit,2023-12-10
CUST0131,Female,East,67.0,Smartphone,Electronics,800.0,3,2400,7.3,In Transit,2023-11-17
CUST0131,Female,North,67.0,Laptop,Electronics,3109.5606124866517,4,6000,18.27,,2023-08-26
CUST0232,Female,,44.0,Laptop,Electronics,1500.0,1,1500,12.37,In Transit,2023-02-10
CUST0109,Male,South,57.0,Smartwatch,Wearables,200.0,3,600,5.88,Delivered,2023-01-10
CUST0189,Male,North,38.0,Keyboard,Accessories,50.0,5,250,12.92,Returned,2023-07-19
CUST0299,Female,South,58.0,Mouse,Accessories,30.0,2,60,9.71,Returned,2023-03-27
CUST0270,Male,,64.0,Smartwatch,Wearables,200.0,5,1000,19.0,Returned,2023-08-20
CUST0031,Male,West,67.0,Mouse,Accessories,30.0,3,90,7.63,Delivered,2023-07-22
CUST0240,Male,West,39.0,Mouse,Accessories,30.0,5,150,5.6,Returned,2023-10-10
CUST0176,Male,West,51.0,Keyboard,Accessories,50.0,4,200,19.42,In Transit,2023-05-30
CUST0252,Female,East,55.0,Smartwatch,Wearables,200.0,5,1000,13.29,Delivered,2023-10-16
CUST0225,Female,East,,Mouse,Accessories,30.0,3,90,15.46,In Transit,2023-05-04
CUST0238,Male,West,26.0,Mouse,Accessories,30.0,2,60,16.34,Returned,2023-11-02
CUST0276,Female,North,66.0,Headphones,Accessories,100.0,4,400,7.41,Delivered,2023-01-09
CUST0255,Female,West,39.0,Monitor,Electronics,300.0,1,300,13.28,Delivered,2023-02-20
CUST0133,Male,East,47.0,Smartphone,Electronics,800.0,4,3200,8.88,In Transit,2023-07-31
CUST0097,Male,East,34.0,Smartwatch,Wearables,200.0,3,600,5.87,Returned,2023-06-25
CUST0239,Male,,35.0,Headphones,Accessories,100.0,4,400,11.97,In Transit,2023-03-15
CUST0226,Male,West,43.0,Headphones,Accessories,100.0,2,200,15.85,Returned,2023-10-08
CUST0068,Female,North,64.0,Keyboard,Accessories,50.0,5,250,13.3,Returned,2023-07-02
CUST0149,Female,East,40.0,Monitor,Electronics,300.0,4,1200,17.21,In Transit,2023-07-30
CUST0257,Female,,54.0,Mouse,Accessories,30.0,2,60,19.03,In Transit,2023-01-11
CUST0299,Female,North,58.0,Smartwatch,Wearables,200.0,4,800,9.43,Returned,2023-08-03
CUST0123,Male,North,52.0,Smartwatch,Wearables,200.0,2,400,5.97,In Transit,2023-09-25
CUST0231,Female,North,,Laptop,Electronics,1500.0,5,7500,5.11,Returned,2023-11-30
CUST0217,Male,South,18.0,Mouse,Accessories,30.0,3,90,11.7,,2023-10-20
CUST0142,Male,East,32.0,Headphones,Accessories,100.0,5,500,12.38,Returned,2023-01-01
CUST0200,Female,North,68.0,Smartphone,Electronics,800.0,4,3200,17.32,Returned,2023-08-05
CUST0079,Male,West,26.0,Smartwatch,Wearables,200.0,2,400,7.14,Returned,2023-01-04
CUST0201,Female,South,49.0,Headphones,Accessories,100.0,1,100,17.21,In Transit,2023-01-05
CUST0133,Male,East,47.0,Laptop,Electronics,1500.0,1,1500,19.19,Delivered,2023-04-01
CUST0055,Female,North,,Mouse,Accessories,30.0,5,150,19.35,Delivered,2023-10-20
CUST0023,Female,South,29.0,Laptop,Electronics,1500.0,5,7500,10.36,Returned,2023-01-07
CUST0040,Male,,29.0,Smartwatch,Wearables,200.0,1,200,7.53,Delivered,2023-01-30
